
Iteracción: 0
individual0 mCAI=0.369312,mHD=0.131579,lLCS=0.175439,GENDER=female,AGE:0,fitness:3.00171e+11, last mutation: -1, Identificador de poblacion: 94
individual128 mCAI=0.379977,mHD=0.201754,lLCS=0.122807,GENDER=male,AGE:2,fitness:46817.6, last mutation: 0, Identificador de poblacion: 146
individual129 mCAI=0.388253,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:1,fitness:46473.3, last mutation: 0, Identificador de poblacion: 9
individual130 mCAI=0.416859,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:44062.5, last mutation: -1, Identificador de poblacion: 47
individual131 mCAI=0.417147,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:0,fitness:43912.5, last mutation: -1, Identificador de poblacion: 195
individual132 mCAI=0.410219,mHD=0.184211,lLCS=0.184211,GENDER=male,AGE:1,fitness:42435.9, last mutation: 0, Identificador de poblacion: 164
individual133 mCAI=0.416443,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:41547.1, last mutation: 0, Identificador de poblacion: 37
individual134 mCAI=0.408465,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:2,fitness:40886.7, last mutation: 0, Identificador de poblacion: 37
individual135 mCAI=0.408528,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:2,fitness:40687.6, last mutation: 0, Identificador de poblacion: 188
individual136 mCAI=0.38667,mHD=0.201754,lLCS=0.157895,GENDER=male,AGE:0,fitness:39970, last mutation: 0, Identificador de poblacion: 190
individual137 mCAI=0.391691,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:38277, last mutation: 0, Identificador de poblacion: 167
individual138 mCAI=0.405169,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:33344.5, last mutation: 2, Identificador de poblacion: 194
individual139 mCAI=0.405043,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:32787.3, last mutation: 0, Identificador de poblacion: 3
individual140 mCAI=0.406748,mHD=0.184211,lLCS=0.157895,GENDER=male,AGE:1,fitness:32576.7, last mutation: 0, Identificador de poblacion: 141
individual141 mCAI=0.414472,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:31452.9, last mutation: -1, Identificador de poblacion: 6
individual142 mCAI=0.404628,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:1,fitness:31019.3, last mutation: 0, Identificador de poblacion: 41
individual143 mCAI=0.413855,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:1,fitness:27775.3, last mutation: 1, Identificador de poblacion: 100
individual144 mCAI=0.413725,mHD=0.175439,lLCS=0.166667,GENDER=male,AGE:2,fitness:27279.5, last mutation: 3, Identificador de poblacion: 168
individual145 mCAI=0.413725,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:2,fitness:27275.4, last mutation: -1, Identificador de poblacion: 168
individual146 mCAI=0.413361,mHD=0.175439,lLCS=0.122807,GENDER=male,AGE:1,fitness:26880.1, last mutation: -1, Identificador de poblacion: 197
individual147 mCAI=0.394586,mHD=0.192982,lLCS=0.175439,GENDER=female,AGE:1,fitness:26711.7, last mutation: 0, Identificador de poblacion: 190
individual148 mCAI=0.393637,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:2,fitness:24051.3, last mutation: 0, Identificador de poblacion: 167
individual149 mCAI=0.419227,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:1,fitness:20833.8, last mutation: 3, Identificador de poblacion: 51
individual150 mCAI=0.403026,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:20707.3, last mutation: 0, Identificador de poblacion: 3
individual151 mCAI=0.419227,mHD=0.166667,lLCS=0.175439,GENDER=male,AGE:1,fitness:20626.3, last mutation: 1, Identificador de poblacion: 51
individual152 mCAI=0.411376,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:19899.2, last mutation: 0, Identificador de poblacion: 51
individual153 mCAI=0.418641,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:0,fitness:19253, last mutation: 0, Identificador de poblacion: 164
individual154 mCAI=0.411066,mHD=0.175439,lLCS=0.157895,GENDER=male,AGE:2,fitness:18845, last mutation: 0, Identificador de poblacion: 120
individual155 mCAI=0.402125,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:18301, last mutation: 2, Identificador de poblacion: 3
individual156 mCAI=0.390946,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:0,fitness:18066, last mutation: 0, Identificador de poblacion: 26
individual157 mCAI=0.445043,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:1,fitness:17419.6, last mutation: 1, Identificador de poblacion: 122
individual158 mCAI=0.386151,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:17264, last mutation: 0, Identificador de poblacion: 197
individual159 mCAI=0.385958,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:16835.8, last mutation: 0, Identificador de poblacion: 180
individual160 mCAI=0.409626,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:2,fitness:15892.2, last mutation: 0, Identificador de poblacion: 119
individual161 mCAI=0.443138,mHD=0.192982,lLCS=0.201754,GENDER=female,AGE:1,fitness:14710.7, last mutation: 0, Identificador de poblacion: 122
individual162 mCAI=0.398252,mHD=0.184211,lLCS=0.122807,GENDER=male,AGE:1,fitness:13416.2, last mutation: 0, Identificador de poblacion: 188
individual163 mCAI=0.36885,mHD=0.201754,lLCS=0.149123,GENDER=male,AGE:0,fitness:13091.9, last mutation: 0, Identificador de poblacion: 187
individual164 mCAI=0.396393,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:0,fitness:10509.2, last mutation: 0, Identificador de poblacion: 37
individual165 mCAI=0.393761,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:6513.52, last mutation: 0, Identificador de poblacion: 197
individual166 mCAI=0.433383,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:0,fitness:6221.87, last mutation: 0, Identificador de poblacion: 3
individual167 mCAI=0.382458,mHD=0.192982,lLCS=0.175439,GENDER=male,AGE:1,fitness:6146.44, last mutation: 0, Identificador de poblacion: 120
individual168 mCAI=0.402699,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:1,fitness:6068.97, last mutation: 0, Identificador de poblacion: 6
individual169 mCAI=0.401186,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:4909.62, last mutation: 1, Identificador de poblacion: 47
individual170 mCAI=0.400765,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:4628.89, last mutation: 0, Identificador de poblacion: 79
individual171 mCAI=0.40007,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:4199.93, last mutation: 0, Identificador de poblacion: 194
individual172 mCAI=0.399292,mHD=0.175439,lLCS=0.166667,GENDER=male,AGE:1,fitness:3708.79, last mutation: 0, Identificador de poblacion: 168
individual173 mCAI=0.397859,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:3082.94, last mutation: 0, Identificador de poblacion: 5
individual174 mCAI=0.372456,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:3044.71, last mutation: 0, Identificador de poblacion: 153
individual175 mCAI=0.387949,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:1,fitness:2780.83, last mutation: 0, Identificador de poblacion: 21
individual176 mCAI=0.385358,mHD=0.184211,lLCS=0.149123,GENDER=male,AGE:2,fitness:2232.31, last mutation: 0, Identificador de poblacion: 92
individual177 mCAI=0.385972,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:2181.66, last mutation: 0, Identificador de poblacion: 9
individual178 mCAI=0.422731,mHD=0.157895,lLCS=0.175439,GENDER=male,AGE:0,fitness:2181.6, last mutation: 0, Identificador de poblacion: 51
individual179 mCAI=0.38437,mHD=0.184211,lLCS=0.175439,GENDER=female,AGE:1,fitness:1792.39, last mutation: 0, Identificador de poblacion: 127
individual180 mCAI=0.384052,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:1723.63, last mutation: 0, Identificador de poblacion: 65
individual181 mCAI=0.370035,mHD=0.192982,lLCS=0.166667,GENDER=male,AGE:0,fitness:1581.06, last mutation: 0, Identificador de poblacion: 169
individual182 mCAI=0.377161,mHD=0.184211,lLCS=0.175439,GENDER=male,AGE:0,fitness:737.063, last mutation: 0, Identificador de poblacion: 127
individual183 mCAI=0.406292,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:1,fitness:619.037, last mutation: 0, Identificador de poblacion: 6
individual184 mCAI=0.393401,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:0,fitness:384.101, last mutation: 0, Identificador de poblacion: 26
individual185 mCAI=0.398953,mHD=0.192982,lLCS=0.201754,GENDER=male,AGE:0,fitness:338.367, last mutation: 0, Identificador de poblacion: 194
individual186 mCAI=0.379442,mHD=0.175439,lLCS=0.149123,GENDER=male,AGE:0,fitness:215.457, last mutation: 0, Identificador de poblacion: 6
individual187 mCAI=0.379261,mHD=0.175439,lLCS=0.175439,GENDER=male,AGE:0,fitness:211.563, last mutation: 0, Identificador de poblacion: 141
individual188 mCAI=0.398995,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:143.202, last mutation: 0, Identificador de poblacion: 167
individual189 mCAI=0.396246,mHD=0.184211,lLCS=0.201754,GENDER=female,AGE:0,fitness:113.219, last mutation: 0, Identificador de poblacion: 96
individual190 mCAI=0.401077,mHD=0.201754,lLCS=0.22807,GENDER=male,AGE:0,fitness:109.974, last mutation: 0, Identificador de poblacion: 3
individual191 mCAI=0.365699,mHD=0.192982,lLCS=0.192982,GENDER=male,AGE:1,fitness:100.684, last mutation: 0, Identificador de poblacion: 138
individual192 mCAI=0.442797,mHD=0.166667,lLCS=0.201754,GENDER=male,AGE:0,fitness:72.9621, last mutation: 0, Identificador de poblacion: 100
individual193 mCAI=0.409731,mHD=0.166667,lLCS=0.192982,GENDER=male,AGE:1,fitness:16.8375, last mutation: 0, Identificador de poblacion: 47
individual194 mCAI=0.367427,mHD=0.175439,lLCS=0.201754,GENDER=female,AGE:1,fitness:3.96561, last mutation: 0, Identificador de poblacion: 185
individual195 mCAI=0.35459,mHD=0.175439,lLCS=0.192982,GENDER=female,AGE:1,fitness:1.42628, last mutation: 0, Identificador de poblacion: 118
individual196 mCAI=0.35428,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:0.112523, last mutation: 0, Identificador de poblacion: 197
individual197 mCAI=0.389259,mHD=0.149123,lLCS=0.175439,GENDER=male,AGE:1,fitness:0.10569, last mutation: 0, Identificador de poblacion: 168
individual198 mCAI=0.355129,mHD=0.166667,lLCS=0.184211,GENDER=female,AGE:0,fitness:0.0873287, last mutation: 0, Identificador de poblacion: 4
individual199 mCAI=0.328416,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:1,fitness:0.0242892, last mutation: 0, Identificador de poblacion: 146
//

Iteracción: 4
individual0 mCAI=0.464622,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.47044e+09, last mutation: 1, Identificador de poblacion: 41
individual1 mCAI=0.457442,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.23521e+09, last mutation: 2, Identificador de poblacion: 121
individual2 mCAI=0.457442,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:8.68581e+08, last mutation: 1, Identificador de poblacion: 121
individual3 mCAI=0.457442,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:8.68372e+08, last mutation: 1, Identificador de poblacion: 121
individual4 mCAI=0.434015,mHD=0.22807,lLCS=0.122807,GENDER=female,AGE:0,fitness:6.9073e+08, last mutation: 2, Identificador de poblacion: 105
individual5 mCAI=0.412562,mHD=0.236842,lLCS=0.149123,GENDER=female,AGE:1,fitness:5.11388e+08, last mutation: 2, Identificador de poblacion: 105
individual6 mCAI=0.434015,mHD=0.219298,lLCS=0.122807,GENDER=female,AGE:0,fitness:3.11872e+08, last mutation: 1, Identificador de poblacion: 105
individual7 mCAI=0.451163,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.17281e+08, last mutation: 1, Identificador de poblacion: 169
individual8 mCAI=0.436946,mHD=0.210526,lLCS=0.122807,GENDER=female,AGE:0,fitness:1.9317e+08, last mutation: 3, Identificador de poblacion: 127
individual9 mCAI=0.436946,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.93055e+08, last mutation: 1, Identificador de poblacion: 127
individual10 mCAI=0.436946,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.93036e+08, last mutation: 1, Identificador de poblacion: 127
individual11 mCAI=0.442377,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.83324e+08, last mutation: 1, Identificador de poblacion: 195
individual12 mCAI=0.412562,mHD=0.22807,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.53971e+08, last mutation: 2, Identificador de poblacion: 105
individual13 mCAI=0.451047,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.32713e+08, last mutation: 1, Identificador de poblacion: 20
individual14 mCAI=0.451047,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:1,fitness:1.32671e+08, last mutation: 1, Identificador de poblacion: 20
individual15 mCAI=0.435804,mHD=0.201754,lLCS=0.140351,GENDER=female,AGE:1,fitness:7.97833e+07, last mutation: 3, Identificador de poblacion: 26
individual16 mCAI=0.435804,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:7.97832e+07, last mutation: 3, Identificador de poblacion: 26
individual17 mCAI=0.447841,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:1,fitness:7.37171e+07, last mutation: 1, Identificador de poblacion: 20
individual18 mCAI=0.440157,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:7.02277e+07, last mutation: 1, Identificador de poblacion: 106
individual19 mCAI=0.426797,mHD=0.210526,lLCS=0.149123,GENDER=female,AGE:2,fitness:6.47102e+07, last mutation: 1, Identificador de poblacion: 153
individual20 mCAI=0.449822,mHD=0.166667,lLCS=0.149123,GENDER=female,AGE:1,fitness:6.0884e+07, last mutation: 1, Identificador de poblacion: 47
individual21 mCAI=0.412562,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.63833e+07, last mutation: 0, Identificador de poblacion: 105
individual22 mCAI=0.431063,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:4.37721e+07, last mutation: 0, Identificador de poblacion: 106
individual23 mCAI=0.436531,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:4.1434e+07, last mutation: 2, Identificador de poblacion: 169
individual24 mCAI=0.41015,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.7458e+07, last mutation: 2, Identificador de poblacion: 153
individual25 mCAI=0.435674,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.65758e+07, last mutation: 3, Identificador de poblacion: 190
individual26 mCAI=0.408677,mHD=0.219298,lLCS=0.149123,GENDER=female,AGE:0,fitness:3.28548e+07, last mutation: 2, Identificador de poblacion: 153
individual27 mCAI=0.43965,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.27343e+07, last mutation: 2, Identificador de poblacion: 195
individual28 mCAI=0.443014,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:2,fitness:3.04445e+07, last mutation: 1, Identificador de poblacion: 47
individual29 mCAI=0.443014,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.04375e+07, last mutation: 1, Identificador de poblacion: 47
individual30 mCAI=0.441723,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:2.40322e+07, last mutation: 1, Identificador de poblacion: 47
individual31 mCAI=0.432332,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:0,fitness:2.24982e+07, last mutation: 1, Identificador de poblacion: 41
individual32 mCAI=0.436531,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.961e+07, last mutation: 1, Identificador de poblacion: 169
individual33 mCAI=0.430392,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.69782e+07, last mutation: 1, Identificador de poblacion: 146
individual34 mCAI=0.435014,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.5285e+07, last mutation: 1, Identificador de poblacion: 153
individual35 mCAI=0.434874,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.49353e+07, last mutation: 1, Identificador de poblacion: 127
individual36 mCAI=0.42239,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:3,fitness:1.46121e+07, last mutation: 0, Identificador de poblacion: 20
individual37 mCAI=0.434015,mHD=0.184211,lLCS=0.122807,GENDER=female,AGE:0,fitness:1.29756e+07, last mutation: 1, Identificador de poblacion: 105
individual38 mCAI=0.428247,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.24246e+07, last mutation: 0, Identificador de poblacion: 173
individual39 mCAI=0.438071,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:0,fitness:1.23105e+07, last mutation: 3, Identificador de poblacion: 195
individual40 mCAI=0.438071,mHD=0.175439,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.23075e+07, last mutation: 3, Identificador de poblacion: 195
individual41 mCAI=0.420724,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:2,fitness:1.18359e+07, last mutation: 0, Identificador de poblacion: 153
individual42 mCAI=0.419844,mHD=0.201754,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.05893e+07, last mutation: 0, Identificador de poblacion: 173
individual43 mCAI=0.432699,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:1.0452e+07, last mutation: 1, Identificador de poblacion: 146
individual44 mCAI=0.432166,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:1,fitness:9.57688e+06, last mutation: 3, Identificador de poblacion: 127
individual45 mCAI=0.432166,mHD=0.184211,lLCS=0.149123,GENDER=female,AGE:0,fitness:9.57513e+06, last mutation: 3, Identificador de poblacion: 127
individual46 mCAI=0.417934,mHD=0.201754,lLCS=0.131579,GENDER=male,AGE:1,fitness:8.31748e+06, last mutation: 0, Identificador de poblacion: 47
individual47 mCAI=0.439363,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:2,fitness:7.28428e+06, last mutation: 1, Identificador de poblacion: 167
individual48 mCAI=0.424529,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:7.24116e+06, last mutation: 1, Identificador de poblacion: 33
individual49 mCAI=0.424529,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:2,fitness:7.24083e+06, last mutation: 1, Identificador de poblacion: 33
individual50 mCAI=0.430392,mHD=0.184211,lLCS=0.122807,GENDER=female,AGE:2,fitness:7.15732e+06, last mutation: 1, Identificador de poblacion: 146
individual51 mCAI=0.434015,mHD=0.175439,lLCS=0.122807,GENDER=female,AGE:0,fitness:5.85584e+06, last mutation: 1, Identificador de poblacion: 105
individual52 mCAI=0.422688,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:2,fitness:5.54104e+06, last mutation: 3, Identificador de poblacion: 146
individual53 mCAI=0.422688,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:2,fitness:5.53892e+06, last mutation: 2, Identificador de poblacion: 146
individual54 mCAI=0.422347,mHD=0.192982,lLCS=0.122807,GENDER=female,AGE:2,fitness:5.27356e+06, last mutation: 3, Identificador de poblacion: 33
individual55 mCAI=0.422347,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:5.27156e+06, last mutation: 2, Identificador de poblacion: 33
individual56 mCAI=0.4217,mHD=0.192982,lLCS=0.149123,GENDER=male,AGE:0,fitness:4.79939e+06, last mutation: 4, Identificador de poblacion: 79
individual57 mCAI=0.436493,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:1,fitness:4.06826e+06, last mutation: 1, Identificador de poblacion: 113
individual58 mCAI=0.436344,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.94666e+06, last mutation: 1, Identificador de poblacion: 113
individual59 mCAI=0.436344,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.94666e+06, last mutation: 1, Identificador de poblacion: 113
individual60 mCAI=0.436344,mHD=0.166667,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.94666e+06, last mutation: 1, Identificador de poblacion: 113
individual61 mCAI=0.383377,mHD=0.219298,lLCS=0.149123,GENDER=male,AGE:1,fitness:3.47569e+06, last mutation: 0, Identificador de poblacion: 6
individual62 mCAI=0.410606,mHD=0.201754,lLCS=0.122807,GENDER=female,AGE:3,fitness:3.29609e+06, last mutation: 0, Identificador de poblacion: 185
individual63 mCAI=0.418736,mHD=0.192982,lLCS=0.149123,GENDER=female,AGE:1,fitness:3.12132e+06, last mutation: 1, Identificador de poblacion: 41
